transaction_id,customer_id,product_id,transaction_date,quantity,campaign_id,category,unit_cost,unit_price,discount_pct,discount_amount,revenue,cost,gross_margin,marketing_channel,return_flag
TX000698,CUST00957,PROD036,2023-08-30,1,CAMP021,Home,26.300914130903003,46.95175465086898,0.17,7.981798290647727,38.96995636022125,26.300914130903003,12.66904222931825,Affiliate,0
TX000699,CUST02967,PROD025,2025-07-15,4,CAMP025,Clothing,115.77475874504223,211.2363409151844,0.08,67.59562909285901,777.3497345678786,463.09903498016894,314.2506995877097,PaidSearch,0
TX000700,CUST01590,PROD036,2024-09-30,3,CAMP017,Home,26.300914130903003,38.06654386338697,0.0,0.0,114.1996315901609,78.902742392709,35.296889197451904,Email,0
TX000701,CUST01162,PROD011,2024-10-23,4,CAMP025,Office,34.892777543588466,59.817630607983816,0.03,7.178115672958057,232.0924067589772,139.57111017435386,92.52129658462334,PaidSearch,0
TX000702,CUST02521,PROD016,2023-11-27,2,,Office,44.75535593279609,53.573061833930154,0.19,20.357763496893458,86.78836017096685,89.51071186559219,-2.722351694625331,,0
TX000703,CUST01869,PROD017,2025-08-01,2,,Electronics,79.3590376715943,115.6472151967272,0.01,2.312944303934544,228.98148608951985,158.7180753431886,70.26341074633126,,1
TX000704,CUST00553,PROD042,2025-04-27,2,CAMP023,Electronics,122.57176884130332,241.5374264896262,0.12,57.968982357510285,425.1058706217421,245.14353768260665,179.96233293913545,Organic,0
TX000705,CUST01634,PROD024,2025-06-14,4,CAMP025,Office,131.10687632962487,164.10353880294883,0.08,52.51313241694363,603.9010227948517,524.4275053184995,79.47351747635219,PaidSearch,0
TX000706,CUST00695,PROD017,2025-06-18,1,CAMP030,Electronics,79.3590376715943,114.84365160284119,0.09,10.335928644255707,104.50772295858549,79.3590376715943,25.148685286991196,PaidSearch,0
TX000707,CUST00317,PROD048,2023-05-29,2,CAMP013,Office,48.26582953083861,87.43207127714146,0.08,13.989131404342634,160.8750111499403,96.53165906167722,64.34335208826307,Organic,0
TX000708,CUST02646,PROD020,2023-06-18,3,CAMP029,Clothing,24.141399503317977,41.013363225682234,0.01,1.230400896770467,121.80968878027623,72.42419850995392,49.38549027032231,Email,0
TX000709,CUST00768,PROD022,2024-07-10,3,CAMP016,Sports,44.698774748089214,74.57394917180024,0.02,4.474436950308014,219.2474105650927,134.09632424426763,85.15108632082507,Organic,0
TX000710,CUST02934,PROD006,2025-09-11,1,CAMP027,Home,183.05660186277527,341.93723196821287,0.01,3.419372319682129,338.51785964853076,183.05660186277527,155.4612577857555,Email,0
TX000711,CUST02609,PROD007,2023-03-25,3,CAMP026,Office,189.22892125608846,213.10667025920876,0.01,6.393200107776263,632.92681066985,567.6867637682653,65.24004690158472,PaidSearch,0
TX000712,CUST01972,PROD014,2024-06-03,4,CAMP011,Electronics,104.53755584385792,187.5453858115003,0.02,15.003630864920025,735.1779123810811,418.15022337543166,317.02768900564945,Social,0
TX000713,CUST02306,PROD011,2023-04-17,2,CAMP003,Office,34.892777543588466,66.09718386494608,0.14,18.507211482184903,113.68715624770725,69.78555508717693,43.90160116053032,Email,0
TX000714,CUST01504,PROD012,2025-06-03,4,CAMP026,Clothing,124.18186704952447,138.40777288710234,0.02,11.072621830968187,542.5584697174412,496.7274681980979,45.83100151934332,PaidSearch,0
TX000715,CUST02805,PROD046,2023-09-22,3,,Sports,179.0523081561222,287.03278488430306,0.05,43.054917732645464,818.0434369202637,537.1569244683666,280.88651245189715,,0
TX000716,CUST00123,PROD005,2024-10-19,4,,Electronics,180.92637298073987,255.78097554162255,0.13,133.00610728164372,890.1177948848465,723.7054919229595,166.412302961887,,0
TX000717,CUST02390,PROD005,2023-01-31,1,CAMP015,Electronics,180.92637298073987,207.2848917882944,0.02,4.145697835765888,203.1391939525285,180.92637298073987,22.21282097178863,Organic,0
TX000718,CUST01869,PROD020,2025-01-25,4,CAMP002,Clothing,24.141399503317977,35.632061269846915,0.18,25.655084114289778,116.87316096509788,96.56559801327191,20.30756295182597,PaidSearch,0
TX000719,CUST01672,PROD015,2024-06-30,3,CAMP028,Clothing,39.42010950784321,66.21108528084025,0.1,19.863325584252078,178.7699302582687,118.26032852352962,60.509601734739064,Email,0
TX000720,CUST01083,PROD026,2023-09-04,3,CAMP020,Home,150.27614699087846,289.59900651858,0.19,165.07143371559062,703.7255858401494,450.82844097263535,252.89714486751404,Organic,0
TX000721,CUST01729,PROD033,2025-07-14,2,CAMP016,Electronics,134.25890206984718,222.66535991287952,0.04,17.813228793030362,427.5174910327287,268.51780413969436,158.99968689303432,Organic,0
TX000722,CUST02308,PROD030,2024-06-13,4,CAMP004,Electronics,101.9950546812934,190.83976185543318,0.01,7.6335904742173275,755.7254569475155,407.9802187251736,347.74523822234187,PaidSearch,0
TX000723,CUST01997,PROD024,2025-09-05,1,CAMP008,Office,131.10687632962487,158.5625384042969,0.12,19.027504608515628,139.53503379578126,131.10687632962487,8.428157466156392,Affiliate,0
TX000724,CUST02143,PROD023,2025-07-25,2,CAMP020,Clothing,119.05528325603096,153.51810308940546,0.07,21.492534432516766,285.54367174629414,238.11056651206192,47.433105234232215,Organic,0
TX000725,CUST01149,PROD009,2023-01-24,3,CAMP026,Sports,138.64781910889243,273.58869158802514,0.11,90.2842682240483,730.4818065400272,415.9434573266773,314.5383492133499,PaidSearch,0
TX000726,CUST02089,PROD003,2024-05-12,4,,Electronics,162.50468638892175,308.5412488121064,0.09,111.0748495723583,1123.0901456760673,650.018745555687,473.0714001203803,,0
TX000727,CUST01915,PROD036,2025-05-03,1,CAMP013,Home,26.300914130903003,34.49902104738159,0.09,3.104911894264343,31.394109153117245,26.300914130903003,5.093195022214243,Organic,0
TX000728,CUST00254,PROD048,2023-10-31,3,CAMP005,Office,48.26582953083861,80.06705005367306,0.17,40.83419552737326,199.36695463364592,144.79748859251583,54.569466041130084,PaidSearch,0
TX000729,CUST00007,PROD007,2024-02-02,3,CAMP013,Office,189.22892125608846,269.9103585193237,0.04,32.389243022318844,777.3418325356523,567.6867637682653,209.65506876738698,Organic,0
TX000730,CUST02776,PROD022,2024-02-07,2,CAMP011,Sports,44.698774748089214,68.0198534929628,0.1,13.60397069859256,122.43573628733303,89.39754949617843,33.0381867911546,Social,0
TX000731,CUST02117,PROD014,2023-11-12,3,,Electronics,104.53755584385792,195.9859992551868,0.08,47.03663982124483,540.9213579443156,313.6126675315737,227.30869041274184,,0
TX000732,CUST00542,PROD048,2025-05-10,1,CAMP018,Office,48.26582953083861,85.05121396585484,0.13,11.05665781556113,73.99455615029372,48.26582953083861,25.72872661945511,PaidSearch,0
TX000733,CUST00089,PROD029,2023-10-05,1,CAMP029,Clothing,92.2257455245568,121.23980879449134,0.01,1.2123980879449134,120.02741070654642,92.2257455245568,27.80166518198962,Email,0
TX000734,CUST01939,PROD050,2024-06-25,2,CAMP015,Electronics,126.54635083921251,175.1899793671516,0.11,38.54179546077335,311.83816327352986,253.09270167842502,58.74546159510484,Organic,0
TX000735,CUST00213,PROD016,2023-05-23,2,CAMP020,Office,44.75535593279609,60.90037679806365,0.1,12.18007535961273,109.62067823651456,89.51071186559219,20.10996637092238,Organic,0
TX000736,CUST02882,PROD048,2025-02-27,1,CAMP005,Office,48.26582953083861,87.00381540634116,0.19,16.530724927204822,70.47309047913635,48.26582953083861,22.207260948297737,PaidSearch,0
TX000737,CUST00266,PROD034,2024-02-14,2,,Office,127.53117832370192,196.5356946034166,0.15,58.96070838102498,334.11068082580823,255.06235664740385,79.04832417840439,,0
TX000738,CUST02960,PROD010,2023-12-22,3,CAMP018,Sports,157.91801721171606,308.8326666651341,0.03,27.79493999986207,898.7030599955402,473.7540516351482,424.94900836039204,PaidSearch,0
TX000739,CUST02341,PROD007,2024-06-07,1,CAMP019,Office,189.22892125608846,347.23856357735724,0.1,34.72385635773573,312.5147072196215,189.22892125608846,123.28578596353307,Affiliate,0
TX000740,CUST01231,PROD025,2025-06-21,2,,Clothing,115.77475874504223,149.35812047198357,0.16,47.794598551034746,250.9216423929324,231.54951749008447,19.37212490284793,,0
TX000741,CUST02381,PROD027,2023-07-22,1,CAMP022,Clothing,73.76575640577124,133.32043035824353,0.1,13.332043035824354,119.98838732241917,73.76575640577124,46.22263091664793,Affiliate,0
TX000742,CUST01005,PROD015,2023-09-07,3,CAMP001,Clothing,39.42010950784321,61.31685341677525,0.07,12.876539217522804,171.07402103280296,118.26032852352962,52.81369250927334,Organic,0
TX000743,CUST02095,PROD032,2023-04-13,2,CAMP025,Sports,13.488092959852551,17.91676144594095,0.08,2.8666818313505518,32.966841060531344,26.976185919705102,5.990655140826242,PaidSearch,0
TX000744,CUST00622,PROD028,2024-04-12,1,CAMP020,Sports,155.37025241029488,221.7131277825835,0.07,15.519918944780848,206.19320883780267,155.37025241029488,50.82295642750779,Organic,0
TX000745,CUST00427,PROD009,2023-02-04,3,,Sports,138.64781910889243,273.8174504065158,0.0,0.0,821.4523512195474,415.9434573266773,405.5088938928701,,0
TX000746,CUST00210,PROD007,2023-11-20,2,CAMP006,Office,189.22892125608846,290.57336492045823,0.15,87.17200947613746,493.974720364779,378.4578425121769,115.51687785260208,Affiliate,0
TX000747,CUST00888,PROD016,2025-06-16,1,CAMP006,Office,44.75535593279609,78.21648586365833,0.12,9.385978303639,68.83050756001933,44.75535593279609,24.075151627223235,Affiliate,0
TX000748,CUST01444,PROD026,2024-06-15,3,CAMP003,Home,150.27614699087846,229.82884763872696,0.05,34.47432714580904,655.0122157703718,450.82844097263535,204.18377479773642,Email,0
TX000749,CUST00154,PROD035,2024-07-12,3,,Electronics,68.8709521831232,98.78860031774843,0.13,38.52755412392189,257.8382468293234,206.61285654936958,51.225390279953814,,0
TX000750,CUST00415,PROD017,2024-08-18,3,,Electronics,79.3590376715943,144.17775504706435,0.06,25.95199590847158,406.58126923272147,238.07711301478287,168.5041562179386,,0
TX000751,CUST01181,PROD023,2023-09-25,4,CAMP015,Clothing,119.05528325603096,221.85855797584614,0.05,44.37171159516923,843.0625203082153,476.22113302412384,366.84138728409147,Organic,0
TX000752,CUST01285,PROD008,2023-02-22,3,CAMP017,Electronics,108.8437929295871,126.7703927380009,0.15,57.0466767321004,323.26450148190224,326.5313787887613,-3.266877306859044,Email,0
TX000753,CUST00769,PROD002,2025-02-23,3,CAMP015,Clothing,32.75188981510106,44.25041773072174,0.16,21.240200510746437,111.51105268141879,98.25566944530317,13.25538323611562,Organic,0
TX000754,CUST00983,PROD031,2023-01-18,2,CAMP005,Clothing,133.13940417960356,207.30922841104578,0.13,53.900399386871904,360.71805743521963,266.2788083592071,94.43924907601252,PaidSearch,0
TX000755,CUST01512,PROD032,2023-04-14,4,CAMP022,Sports,13.488092959852551,18.67895819104081,0.16,11.954533242266118,62.76129952189712,53.952371839410205,8.808927682486917,Affiliate,0
TX000756,CUST00579,PROD029,2023-06-01,3,CAMP011,Clothing,92.2257455245568,166.48819420860266,0.07,34.96252078380657,464.50206184200147,276.67723657367037,187.8248252683311,Social,0
TX000757,CUST02788,PROD003,2025-04-19,2,CAMP028,Electronics,162.50468638892175,195.53539295397167,0.01,3.9107078590794333,387.1600780488639,325.0093727778435,62.1507052710204,Email,0
TX000758,CUST02211,PROD008,2024-11-07,2,CAMP014,Electronics,108.8437929295871,197.8800245474855,0.12,47.49120589139652,348.2688432035745,217.6875858591742,130.58125734440029,Affiliate,0
TX000759,CUST01039,PROD002,2025-05-22,1,CAMP003,Clothing,32.75188981510106,54.24033186540383,0.05,2.712016593270192,51.52831527213364,32.75188981510106,18.77642545703258,Email,0
TX000760,CUST02243,PROD031,2024-02-18,1,CAMP011,Clothing,133.13940417960356,181.12696566896648,0.16,28.980314507034638,152.14665116193183,133.13940417960356,19.00724698232827,Social,0
TX000761,CUST00542,PROD049,2023-03-25,4,CAMP030,Office,192.21459343486353,271.02434888425836,0.07,75.88681768759234,1008.210577849441,768.8583737394541,239.35220410998693,PaidSearch,1
TX000762,CUST00359,PROD037,2023-11-04,2,CAMP005,Electronics,27.277735483477816,34.49567632733114,0.13,8.968875845106096,60.02247680955618,54.55547096695563,5.46700584260055,PaidSearch,0
TX000763,CUST00850,PROD020,2023-05-31,3,CAMP022,Clothing,24.141399503317977,32.04326727810769,0.11,10.574278201775538,85.55552363254753,72.42419850995392,13.131325122593609,Affiliate,0
TX000764,CUST00427,PROD029,2024-07-02,3,CAMP013,Clothing,92.2257455245568,160.98391064213223,0.16,77.27227710822348,405.6794548181732,276.67723657367037,129.00221824450284,Organic,0
TX000765,CUST02545,PROD017,2024-01-14,2,CAMP021,Electronics,79.3590376715943,114.14176474118076,0.17,38.808200012001464,189.47532947036007,158.7180753431886,30.75725412717148,Affiliate,0
TX000766,CUST02876,PROD010,2024-04-02,4,CAMP025,Sports,157.91801721171606,271.41933777425453,0.01,10.856773510970182,1074.8205775860479,631.6720688468642,443.1485087391836,PaidSearch,0
TX000767,CUST00486,PROD041,2023-12-19,3,CAMP021,Electronics,77.7774021686922,121.54249646956674,0.06,21.877649364522014,342.7498400441782,233.3322065060766,109.4176335381016,Affiliate,0
TX000768,CUST01832,PROD022,2024-10-25,4,CAMP028,Sports,44.698774748089214,55.01382046736243,0.17,37.40939791780645,182.64588395164327,178.79509899235686,3.8507849592864147,Email,0
TX000769,CUST01473,PROD006,2025-05-17,2,CAMP004,Home,183.05660186277527,283.58462123715185,0.08,45.3735393979443,521.7957030763594,366.11320372555053,155.68249935080883,PaidSearch,0
TX000770,CUST01437,PROD043,2024-01-11,4,CAMP029,Electronics,168.75862396722326,300.5292155953358,0.1,120.21168623813433,1081.905176143209,675.034495868893,406.870680274316,Email,0
TX000771,CUST00330,PROD034,2023-07-27,1,,Office,127.53117832370192,174.45091324410834,0.04,6.978036529764333,167.472876714344,127.53117832370192,39.94169839064209,,1
TX000772,CUST01756,PROD031,2024-07-15,4,CAMP023,Clothing,133.13940417960356,224.11003062409281,0.11,98.60841347460084,797.8317090217704,532.5576167184142,265.27409230335616,Organic,0
TX000773,CUST02937,PROD012,2025-01-01,4,CAMP007,Clothing,124.18186704952447,158.84467573480808,0.05,31.768935146961617,603.6097677922706,496.7274681980979,106.88229959417276,Organic,0
TX000774,CUST01171,PROD012,2024-04-04,3,CAMP009,Clothing,124.18186704952447,151.7662687101762,0.17,77.40079704218988,377.89800908833877,372.5456011485734,5.352407939765385,Social,0
TX000775,CUST00259,PROD016,2024-02-08,4,CAMP023,Office,44.75535593279609,63.740735349207874,0.04,10.19851765587326,244.76442374095825,179.02142373118437,65.74300000977388,Organic,0
TX000776,CUST02340,PROD025,2024-07-12,3,CAMP003,Clothing,115.77475874504223,167.90619156650098,0.07,35.26030022896521,468.45827447053773,347.3242762351267,121.13399823541101,Email,0
TX000777,CUST00143,PROD022,2024-06-13,3,CAMP009,Sports,44.698774748089214,79.7832304669133,0.02,4.786993828014798,234.56269757272509,134.09632424426763,100.46637332845745,Social,0
TX000778,CUST02017,PROD027,2024-04-29,1,CAMP004,Clothing,73.76575640577124,111.6865834304928,0.12,13.402390011659136,98.28419341883367,73.76575640577124,24.518437013062425,PaidSearch,0
TX000779,CUST02795,PROD024,2023-05-02,3,CAMP025,Office,131.10687632962487,153.8029720007964,0.19,87.66769404045394,373.74122196193525,393.3206289888746,-19.57940702693935,PaidSearch,0
TX000780,CUST00627,PROD012,2025-03-04,2,CAMP006,Clothing,124.18186704952447,207.45817102728836,0.03,12.4474902616373,402.4688517929394,248.36373409904894,154.10511769389046,Affiliate,0
TX000781,CUST01389,PROD018,2023-04-30,3,CAMP018,Home,92.16306167613557,140.3024032614351,0.0,0.0,420.90720978430534,276.4891850284067,144.4180247558986,PaidSearch,0
TX000782,CUST00090,PROD045,2023-09-08,2,CAMP007,Sports,54.960294979301686,76.8608117950864,0.08,12.297729887213825,141.423893702959,109.92058995860337,31.50330374435562,Organic,0
TX000783,CUST00720,PROD047,2025-04-18,3,,Electronics,11.741454534925133,21.392894089948577,0.15,9.626802340476859,54.551879929368866,35.2243636047754,19.327516324593468,,0
TX000784,CUST00481,PROD016,2023-10-26,2,,Office,44.75535593279609,55.449483139596744,0.2,22.1797932558387,88.71917302335478,89.51071186559219,-0.7915388422374008,,0
TX000785,CUST02132,PROD004,2023-02-16,1,,Clothing,56.923428368741874,109.40063090870848,0.01,1.0940063090870848,108.3066245996214,56.923428368741874,51.38319623087953,,0
TX000786,CUST01101,PROD012,2024-08-19,4,,Clothing,124.18186704952447,173.93599537370986,0.16,111.3190370391743,584.4249444556651,496.7274681980979,87.69747625756725,,0
TX000787,CUST00673,PROD049,2023-10-26,3,CAMP028,Office,192.21459343486353,291.1757579542837,0.07,61.14690917039959,812.3803646924516,576.6437803045906,235.73658438786106,Email,0
TX000788,CUST00517,PROD033,2025-06-14,1,CAMP005,Electronics,134.25890206984718,259.9668138527198,0.03,7.799004415581593,252.16780943713817,134.25890206984718,117.908907367291,PaidSearch,0
TX000789,CUST02533,PROD022,2024-11-02,1,CAMP030,Sports,44.698774748089214,79.79249121420355,0.04,3.191699648568142,76.6007915656354,44.698774748089214,31.90201681754619,PaidSearch,0
TX000790,CUST01614,PROD018,2024-06-02,3,CAMP022,Home,92.16306167613557,107.54251365424565,0.18,58.072957373292645,264.5545835894443,276.4891850284067,-11.934601438962432,Affiliate,0
TX000791,CUST00782,PROD048,2023-09-02,3,CAMP017,Office,48.26582953083861,78.21319232653804,0.16,37.54233231673826,197.09724466287585,144.79748859251583,52.29975607036002,Email,0
TX000792,CUST02152,PROD033,2024-12-27,2,CAMP010,Electronics,134.25890206984718,185.18687283151112,0.06,22.222424739781335,348.1513209232409,268.51780413969436,79.63351678354655,PaidSearch,0
TX000793,CUST02036,PROD027,2024-12-24,3,CAMP007,Clothing,73.76575640577124,114.90045038200113,0.19,65.49325671774065,279.2080944282627,221.29726921731373,57.910825210948985,Organic,0
TX000794,CUST02387,PROD042,2024-12-24,3,CAMP004,Electronics,122.57176884130332,216.78927239011804,0.02,13.007356343407082,637.360460826947,367.71530652391,269.64515430303703,PaidSearch,0
TX000795,CUST00687,PROD019,2025-03-10,2,CAMP027,Clothing,128.40276066111556,198.5820114484094,0.06,23.829841373809124,373.33418152300965,256.80552132223113,116.52866020077852,Email,0
TX000796,CUST01590,PROD048,2023-08-06,2,CAMP007,Office,48.26582953083861,56.177549308953246,0.13,14.606162820327844,97.74893579757865,96.53165906167722,1.2172767359014358,Organic,0
TX000797,CUST00900,PROD014,2025-09-22,3,CAMP023,Electronics,104.53755584385792,164.85389268252865,0.2,98.91233560951719,395.64934243806874,313.6126675315737,82.03667490649502,Organic,0
TX000798,CUST01502,PROD025,2025-02-01,3,CAMP011,Clothing,115.77475874504223,129.86648031168554,0.09,35.06394968415509,354.5354912509015,347.3242762351267,7.211215015774769,Social,0
TX000799,CUST02655,PROD034,2023-12-10,3,CAMP008,Office,127.53117832370192,180.27404645087748,0.16,86.5315422964212,454.29059705621125,382.5935349711058,71.69706208510547,Affiliate,0
TX000800,CUST00223,PROD024,2025-04-12,4,CAMP008,Office,131.10687632962487,200.62334374822478,0.18,144.44880749872183,658.0445674941773,524.4275053184995,133.6170621756778,Affiliate,0
TX000801,CUST01077,PROD038,2023-11-10,4,CAMP005,Office,185.41251192719344,311.5312534027565,0.0,0.0,1246.125013611026,741.6500477087737,504.47496590225217,PaidSearch,0
TX000802,CUST01101,PROD023,2024-11-23,1,CAMP007,Clothing,119.05528325603096,185.20074481941623,0.06,11.112044689164973,174.08870013025125,119.05528325603096,55.03341687422029,Organic,0
TX000803,CUST01742,PROD005,2024-08-26,1,CAMP022,Electronics,180.92637298073987,223.76107706527566,0.02,4.475221541305514,219.28585552397016,180.92637298073987,38.359482543230286,Affiliate,0
TX000804,CUST00503,PROD044,2024-12-30,3,CAMP002,Office,18.29557645547162,35.47504604414325,0.16,17.028022101188757,89.39711603124098,54.886729366414855,34.51038666482613,PaidSearch,0
TX000805,CUST01340,PROD036,2023-10-17,2,CAMP024,Home,26.300914130903003,44.3241338111372,0.11,9.751309438450184,78.89695818382422,52.601828261806006,26.29512992201822,Social,1
TX000806,CUST02870,PROD024,2024-08-24,3,CAMP002,Office,131.10687632962487,181.61855454694907,0.02,10.897113272816943,533.9585503680303,393.3206289888746,140.63792137915567,PaidSearch,0
TX000807,CUST00624,PROD036,2025-09-22,3,CAMP012,Home,26.300914130903003,51.795592823538236,0.08,12.430942277649176,142.95583619296553,78.902742392709,64.05309380025653,Affiliate,0
TX000808,CUST01887,PROD005,2023-07-16,1,CAMP026,Electronics,180.92637298073987,342.7324193999063,0.1,34.27324193999063,308.4591774599157,180.92637298073987,127.53280447917581,PaidSearch,0
TX000809,CUST02213,PROD039,2024-11-26,3,CAMP006,Clothing,140.96307103290906,173.26350134277257,0.14,72.77067056396449,447.01983346435327,422.88921309872717,24.1306203656261,Affiliate,0
TX000810,CUST01051,PROD006,2024-07-31,3,CAMP023,Home,183.05660186277527,309.3448226700339,0.16,148.4855148816163,779.5489531284856,549.1698055883257,230.3791475401598,Organic,0
TX000811,CUST01094,PROD045,2024-02-20,1,CAMP002,Sports,54.960294979301686,88.15974854324718,0.02,1.7631949708649435,86.39655357238223,54.960294979301686,31.436258593080545,PaidSearch,0
TX000812,CUST01986,PROD036,2024-09-01,1,CAMP026,Home,26.300914130903003,33.49495137604483,0.1,3.3494951376044835,30.145456238440346,26.300914130903003,3.844542107537343,PaidSearch,0
TX000813,CUST01389,PROD045,2023-11-02,2,CAMP014,Sports,54.960294979301686,72.00500080968169,0.03,4.3203000485809016,139.6897015707825,109.92058995860337,29.769111612179117,Affiliate,0
TX000814,CUST01330,PROD004,2024-04-22,2,CAMP018,Clothing,56.923428368741874,91.4985136190296,0.15,27.44955408570888,155.5474731523503,113.84685673748375,41.70061641486656,PaidSearch,0
TX000815,CUST01148,PROD010,2024-06-19,2,,Sports,157.91801721171606,219.3733068667258,0.13,57.03705978534871,381.7095539481029,315.8360344234321,65.87351952467077,,0
TX000816,CUST00019,PROD001,2023-08-08,4,CAMP014,Office,103.1853283798305,191.03198104123524,0.14,106.97790938309174,657.1500147818492,412.741313519322,244.40870126252725,Affiliate,0
TX000817,CUST01281,PROD021,2024-11-16,4,CAMP030,Electronics,105.70143463511448,125.56963775143693,0.01,5.022785510057477,497.25576549569024,422.8057385404579,74.45002695523232,PaidSearch,0
TX000818,CUST01046,PROD040,2025-06-17,3,CAMP013,Electronics,34.14949661644067,65.65676799519412,0.1,19.697030398558237,177.2732735870241,102.44848984932202,74.82478373770209,Organic,0
TX000819,CUST00989,PROD039,2025-01-26,2,,Clothing,140.96307103290906,261.69755994928545,0.17,88.97717038275705,434.41794951581386,281.9261420658181,152.49180744999575,,0
TX000820,CUST02498,PROD037,2024-09-17,1,CAMP022,Electronics,27.277735483477816,48.138687426661235,0.14,6.739416239732574,41.39927118692866,27.277735483477816,14.121535703450842,Affiliate,0
TX000821,CUST02600,PROD003,2025-02-16,2,CAMP028,Electronics,162.50468638892175,217.156722920112,0.17,73.83328579283808,360.48016004738594,325.0093727778435,35.47078726954243,Email,0
TX000822,CUST01574,PROD047,2025-06-20,3,CAMP019,Electronics,11.741454534925133,20.470780633413124,0.04,2.456493676009575,58.9558482242298,35.2243636047754,23.7314846194544,Affiliate,0
TX000823,CUST01072,PROD031,2023-12-20,4,CAMP016,Clothing,133.13940417960356,199.0291369249605,0.06,47.76699286199052,748.3495548378515,532.5576167184142,215.7919381194373,Organic,0
TX000824,CUST02743,PROD027,2025-01-04,4,CAMP005,Clothing,73.76575640577124,123.2169996468648,0.09,44.35811987287133,448.5098787145879,295.06302562308497,153.44685309150293,PaidSearch,0
TX000825,CUST02635,PROD017,2025-03-30,3,CAMP002,Electronics,79.3590376715943,109.61855743109152,0.1,32.88556722932746,295.9701050639471,238.07711301478287,57.89299204916421,PaidSearch,0
TX000826,CUST02769,PROD023,2023-08-23,2,CAMP010,Clothing,119.05528325603096,220.52277577383774,0.05,22.052277577383776,418.9932739702917,238.11056651206192,180.88270745822976,PaidSearch,1
TX000827,CUST01207,PROD013,2023-11-02,3,CAMP019,Clothing,16.516601247629218,18.77142269976284,0.08,4.505141447943082,51.809126651345444,49.549803742887654,2.25932290845779,Affiliate,0
TX000828,CUST01459,PROD047,2023-04-20,3,CAMP020,Electronics,11.741454534925133,20.222468849122507,0.14,8.493436916631454,52.17396963073607,35.2243636047754,16.94960602596067,Organic,0
TX000829,CUST02155,PROD027,2023-11-10,4,CAMP029,Clothing,73.76575640577124,136.15448125184326,0.13,70.8003302509585,473.81759475641456,295.06302562308497,178.7545691333296,Email,0
TX000830,CUST01212,PROD020,2025-08-05,4,CAMP025,Clothing,24.141399503317977,40.60065089416346,0.02,3.2480520715330767,159.15455150512076,96.56559801327191,62.588953491848855,PaidSearch,0
TX000831,CUST00776,PROD046,2023-01-13,4,CAMP017,Sports,179.0523081561222,227.89645353526907,0.2,182.31716282821526,729.268651312861,716.2092326244888,13.059418688372261,Email,0
TX000832,CUST01860,PROD013,2024-09-28,3,CAMP013,Clothing,16.516601247629218,22.404483884974276,0.11,7.393479682041512,59.81997197288132,49.549803742887654,10.270168229993665,Organic,0
TX000833,CUST01867,PROD044,2025-04-06,2,CAMP016,Office,18.29557645547162,28.603574365630763,0.1,5.720714873126153,51.48643385813537,36.59115291094324,14.895280947192134,Organic,0
TX000834,CUST01161,PROD024,2023-06-16,3,,Office,131.10687632962487,183.09129850637476,0.19,104.36204014863361,444.9118553704907,393.3206289888746,51.59122638161608,,0
TX000835,CUST01882,PROD041,2023-02-22,2,CAMP003,Electronics,77.7774021686922,85.89929024307791,0.03,5.153957414584674,166.64462307157115,155.5548043373844,11.089818734186736,Email,0
TX000836,CUST02946,PROD003,2023-07-05,2,CAMP009,Electronics,162.50468638892175,184.704500542939,0.11,40.63499011944658,328.77401096643143,325.0093727778435,3.7646381885879237,Social,0
TX000837,CUST02384,PROD043,2023-10-03,3,CAMP029,Electronics,168.75862396722326,302.2452759123963,0.16,145.07773243795023,761.6580952992388,506.2758719016698,255.38222339756896,Email,0
TX000838,CUST02655,PROD010,2024-03-22,2,CAMP005,Sports,157.91801721171606,185.6068038746394,0.08,29.697088619942306,341.51651912933653,315.8360344234321,25.680484705904405,PaidSearch,0
TX000839,CUST02886,PROD001,2023-12-18,2,CAMP003,Office,103.1853283798305,199.68627714373508,0.15,59.90588314312052,339.4666711443497,206.370656759661,133.0960143846887,Email,0
TX000840,CUST01781,PROD049,2023-01-10,3,CAMP010,Office,192.21459343486353,288.0264181304336,0.18,155.53426579043415,708.5449886008668,576.6437803045906,131.9012082962762,PaidSearch,0
TX000841,CUST00602,PROD013,2024-02-14,4,,Clothing,16.516601247629218,29.438661111822377,0.05,5.887732222364476,111.86691222492503,66.06640499051687,45.80050723440816,,1
TX000842,CUST01595,PROD014,2023-05-27,3,CAMP011,Electronics,104.53755584385792,126.79926077640827,0.05,19.01988911646124,361.3778932127636,313.6126675315737,47.76522568118986,Social,0
TX000843,CUST02451,PROD033,2024-04-21,4,CAMP017,Electronics,134.25890206984718,259.6374743580308,0.07,72.69849282024862,965.8514046118745,537.0356082793887,428.8157963324858,Email,0
TX000844,CUST00540,PROD002,2025-04-08,2,CAMP008,Clothing,32.75188981510106,37.02365155940214,0.08,5.923784249504343,68.12351886929994,65.50377963020212,2.619739239097825,Affiliate,0
TX000845,CUST01096,PROD002,2025-04-24,4,CAMP002,Clothing,32.75188981510106,37.269143277413235,0.02,2.981531462193059,146.09504164745988,131.00755926040424,15.087482387055644,PaidSearch,0
TX000846,CUST01806,PROD039,2024-09-21,4,CAMP004,Clothing,140.96307103290906,161.98449942839963,0.05,32.39689988567993,615.5410978279186,563.8522841316362,51.68881369628241,PaidSearch,0
